Tissue,Protein,Coefficient
Conventional,MAPKAPK2,0.0158421617
Conventional,MAPRE3,-0.0698737783
Conventional,MARS1,0.1354902623
Conventional,MATN2,-0.144076413
Conventional,MATN3,-0.296720612
Conventional,MAVS,-0.0672968971
Conventional,MAX,-0.1522470423
Conventional,MB,0.1134644667
Conventional,MBL2,-0.0419970961
Conventional,MCAM,0.1006010102
Conventional,MCEE,-0.0118849877
Conventional,MCEMP1,-0.0055933434
Conventional,MCFD2,-0.0077629135
Conventional,MCTS1,-0.1166156487
Conventional,MDGA1,-0.0113945908
Conventional,MDK,-0.1619339284
Conventional,MDM1,0.0515417637
Conventional,MECR,-0.0609230157
Conventional,MED21,0.0025775717
Conventional,MEGF10,-0.2292278908
Conventional,MEGF11,-0.0409955271
Conventional,MEGF9,0.1430768921
Conventional,MELTF,0.0977100075
Conventional,MENT,0.1235415418
Conventional,MEP1A,-0.009613868
Conventional,MEP1B,0.0815931708
Conventional,MEPE,-0.3566049192
Conventional,MERTK,0.0464254749
Conventional,MESD,0.0003642988
Conventional,MET,-0.0679682114
Conventional,METAP1,0.0148120998
Conventional,METAP1D,0.0077802724
Conventional,METAP2,-0.0065473
Conventional,MFAP3,-0.012375614
Conventional,MFAP5,-0.0963412423
Conventional,MFGE8,-0.3677490875
Conventional,MGLL,0.1272870397
Conventional,MGMT,0.0482199189
Conventional,MIA,-0.1426148419
Conventional,MICALL2,0.0036209639
Conventional,MICB_MICA,-0.0335051815
Conventional,MILR1,-0.0162004139
Conventional,MINDY1,0.1224381485
Conventional,MITD1,0.0833450142
Conventional,MLLT1,-0.0040414623
Conventional,MLN,0.2655255242
Conventional,MME,-0.0634967772
Conventional,MMP1,0.020690329
Conventional,MMP10,-0.0646485721
Conventional,MMP12,0.2349800542
Conventional,MMP13,0.0111141951
Conventional,MMP15,-0.0545890001
Conventional,MMP3,-0.1517520328
Conventional,MMP7,0.0140118764
Conventional,MMP9,0.1372448874
Conventional,MMUT,0.0057478182
Conventional,MN1,0.0053974026
Conventional,MNAT1,0.0378170103
Conventional,MOCS2,0.0650572866
Conventional,MOG,1.0984053134
Conventional,MORF4L1,0.008672019
Conventional,MORF4L2,0.005713102
Conventional,MORN4,0.0352963334
Conventional,MPI,0.0615118239
Conventional,MPO,0.0784936675
Conventional,MPRIP,0.011295196
Conventional,MRC1,0.0611538274
Conventional,MRI1,0.0050427131
Conventional,MRPL46,-0.0298156753
Conventional,MRPL58,-0.0167684956
Conventional,MRPS16,-0.0703683686
Conventional,MSLNL,-0.0240042423
Conventional,MSMB,-0.0167420704
Conventional,MSR1,0.0125872157
Conventional,MSRA,0.0880900749
Conventional,MST1,-0.0179617087
Conventional,MSTN,-0.0366393064
Conventional,MTDH,0.0164331534
Conventional,MTHFD2,0.023336276
Conventional,MTHFSD,0.0225732721
Conventional,MTIF3,-0.084266551
Conventional,MTPN,0.0073129509
Conventional,MTR,0.0126576609
Conventional,MTSS1,-0.0566824516
Conventional,MTSS2,-0.0676888495
Conventional,MTUS1,-0.0196976377
Conventional,MUC13,-0.0679251113
Conventional,MUC16,-0.0200779189
Conventional,MUC2,0.0979369153
Conventional,MUCL3,0.0025603808
Conventional,MVK,-0.009109033
Conventional,MXRA8,0.8126721561
Conventional,MYBPC1,-0.0425976379
Conventional,MYBPC2,-0.0093649135
Conventional,MYCBP2,-0.0287442959
Conventional,MYH4,-0.0004208915
Conventional,MYL3,0.0492373553
Conventional,MYL4,0.0085658305
Conventional,MYL6B,0.0070260119
Conventional,MYLPF,-0.0468028466
Conventional,MYO6,0.0795933807
Conventional,MYO9B,0.0290606794
Conventional,MYOC,-0.0481991766
Conventional,MYOM2,-0.0504091489
Conventional,MYOM3,-0.0566291708
Conventional,MZB1,-0.2003881087
Conventional,NAA80,0.0884553422
Conventional,NAGA,0.0832806007
Conventional,NAGK,0.1137545779
Conventional,NAGPA,-0.2523118313
Conventional,NAMPT,-0.0130842829
Conventional,NAPRT,-0.0615757313
Conventional,NBL1,-0.1978675308
Conventional,NCAM2,-0.0815431842
Conventional,NCAN,-0.220723074
Conventional,NCF2,-0.0218079631
Conventional,NCR1,0.2289056098
Conventional,NCR3LG1,0.0993933689
Conventional,NCS1,0.1327530409
Conventional,NDRG1,-0.0367858807
Conventional,NDST1,-0.0086665896
Conventional,NDUFA5,-0.035692313
Conventional,NDUFB7,-0.272656224
Conventional,NEB,0.0118000627
Conventional,NECAP2,0.0536222392
Conventional,NECTIN4,-0.1178081536
Conventional,NEDD4L,-0.0002019634
Conventional,NEDD9,0.0431053887
Conventional,NEFL,0.6190880787
Conventional,NEK7,-0.0029249718
Conventional,NELL1,0.0341680496
Conventional,NELL2,-0.4405068779
Conventional,NEO1,-0.0704984249
Conventional,NEXN,0.0152852629
Conventional,NFASC,0.161844356
Conventional,NFAT5,-0.0406424762
Conventional,NFATC1,0.08146199
Conventional,NFATC3,-0.107084136
Conventional,NFE2,0.0698363336
Conventional,NFIC,0.0045791191
Conventional,NFKB2,0.0010647376
Conventional,NFKBIE,0.0225564352
Conventional,NFYA,-0.0397243831
Conventional,NGFR,-0.076245472
Conventional,NGRN,0.0262378383
Conventional,NHLRC3,0.2388504472
Conventional,NID1,-0.2219338495
Conventional,NID2,-0.0464919601
Conventional,NINJ1,0.0040864417
Conventional,NIT1,0.0456737702
Conventional,NLGN2,0.0463473744
Conventional,NME1,0.0102527276
Conventional,NME3,-0.0689497519
Conventional,NMI,-0.0494342022
Conventional,NMNAT1,0.0898038744
Conventional,NMT1,0.025101632
Conventional,NOMO1,0.0538580355
Conventional,NOP56,-0.0063618362
Conventional,NOS1,0.0055755304
Conventional,NOS2,-0.0402413144
Conventional,NOS3,-0.0761496073
Conventional,NOTCH3,0.295930019
Conventional,NPDC1,-0.209601193
Conventional,NPHS1,-0.0302829159
Conventional,NPHS2,-0.0161574191
Conventional,NPL,0.1094246739
Conventional,NPPB,-0.014276953
Conventional,NPPC,-0.2039291056
Conventional,NPTN,-0.0219224609
Conventional,NPTX1,0.0179703122
Conventional,NPTX2,0.1277448266
Conventional,NPTXR,-0.2174413717
Conventional,NPY,-0.0584800932
Conventional,NRCAM,-0.4137437275
Conventional,NRP1,0.0324929898
Conventional,NRP2,0.018091811
Conventional,NRTN,-0.0175953164
Conventional,NRXN3,0.1248737863
Conventional,NT5C,-0.008972739
Conventional,NT5C1A,0.0366036078
Conventional,NT5C3A,0.1405907217
Conventional,NT5E,0.005875628
Conventional,NTF3,-0.4590493191
Conventional,NTF4,-0.0082508079
Conventional,NTRK2,0.1642389379
Conventional,NTRK3,0.1229400779
Conventional,NTproBNP,0.0627515546
Conventional,NUB1,0.0785302092
Conventional,NUBP1,0.001465921
Conventional,NUCB2,-0.1263809052
Conventional,NUDT10,-0.1073211206
Conventional,NUDT15,-0.0037374731
Conventional,NUDT16,0.007345108
Conventional,NUDT5,-8.40452e-05
Conventional,NUP50,-0.0372210686
Conventional,NXPE4,0.0115346726
Conventional,NXPH1,0.045269313
Conventional,NXPH3,-0.1738618159
Conventional,OBP2B,-0.0723079942
Conventional,OCLN,-0.1131213718
Conventional,ODAM,-0.0745250872
Conventional,OFD1,-0.0405568699
Conventional,OGA,-0.0771099018
Conventional,OGN,0.310847023
Conventional,OGT,-0.0060329143
Conventional,OLFM4,0.0088801739
Conventional,OLR1,0.0074899688
Conventional,OMD,0.307420155
Conventional,OMG,0.268016903
Conventional,OMP,-0.0003705755
Conventional,OPHN1,0.0368319371
Conventional,OPLAH,-0.0904637978
Conventional,OPTC,0.0465479863
Conventional,OSCAR,0.0213188252
Conventional,OSMR,0.1062409089
Conventional,OSTN,0.0644832727
Conventional,OTOA,0.0255633482
Conventional,OTUD6B,0.1504816539
Conventional,OTUD7B,-0.1950166048
Conventional,OXCT1,-0.0308227919
Conventional,OXT,-0.0549218631
Conventional,P4HB,-0.1240112565
Conventional,PACS2,-0.0375299839
Conventional,PADI2,-0.033083875
Conventional,PADI4,0.0163796936
Conventional,PAEP,-0.1241983598
Conventional,PAFAH1B3,-0.0138511227
Conventional,PAFAH2,-0.0137218927
Conventional,PAG1,-0.1654242926
Conventional,PAIP2B,0.0081964305
Conventional,PAK4,0.0684450881
Conventional,PALLD,0.014984599
Conventional,PALM,-0.302730676
Conventional,PALM2,-0.1113929852
Conventional,PAM,0.004105233
Conventional,PAMR1,0.2795673222
Conventional,PARD3,0.0055785237
Conventional,PBK,0.0172745797
Conventional,PBLD,-0.0262755681
Conventional,PBXIP1,-0.025116846
Conventional,PCARE,-0.012889067
Conventional,PCDH1,0.0309101843
Conventional,PCDH12,0.061616315
Conventional,PCDH17,-0.0791757276
Conventional,PCDH9,0.1484203205
Conventional,PCDHB15,0.0087636295
Conventional,PCNA,-0.0526158185
Conventional,PCYT2,-0.004610509
Conventional,PDAP1,-0.0025255876
Conventional,PDCD1,-0.0716241955
Conventional,PDCD5,-0.1239569967
Conventional,PDCD6,-0.0290273872
Conventional,PDCL2,-0.0591562589
Conventional,PDE1C,-0.0129336371
Conventional,PDE5A,0.0033938459
Conventional,PDGFB,-0.1149410713
Conventional,PDGFC,-0.0641343041
Conventional,PDGFRA,-0.172624095
Conventional,PDGFRB,-0.001080175
Conventional,PDIA2,-0.0704023044
Conventional,PDIA3,-0.0296393786
Conventional,PDIA4,0.1382729246
Conventional,PDIA5,-0.0301374716
Conventional,PDLIM5,0.0092732029
Conventional,PDLIM7,-0.0146761117
Conventional,PDP1,-0.0407521513
Conventional,PDRG1,-0.005039762
Conventional,PDXDC1,0.0272949992
Conventional,PDZD2,-0.0182863154
Conventional,PDZK1,0.0060954123
Conventional,PEAR1,-0.152661451
Conventional,PECAM1,0.3426022717
Conventional,PEPD,0.0190300037
Conventional,PER3,-0.0620620246
Conventional,PF4,-0.0044865563
Conventional,PFDN4,-0.0127990054
Conventional,PFDN6,-0.0375870529
Conventional,PGA4,-0.143114655
Conventional,PGD,0.040528629
Conventional,PGF,0.2340462378
Conventional,PGLYRP1,-0.0699882257
Conventional,PGLYRP2,-0.0683000539
Conventional,PGLYRP4,-0.019952466
Conventional,PGM2,0.0165291346
Conventional,PGR,0.0118992524
Conventional,PHACTR2,0.0143503702
Conventional,PHLDB1,-0.0401440053
Conventional,PHLDB2,0.0089805249
Conventional,PHOSPHO1,0.0166010442
Conventional,PHYKPL,-0.0544627616
Conventional,PI3,0.1035321684
Conventional,PIGR,-0.3928311471
Conventional,PIK3AP1,-0.0072605057
Conventional,PIK3IP1,0.1064833079
Conventional,PIKFYVE,0.0709058266
Conventional,PILRA,0.1036787876
Conventional,PINLYP,-0.111308218
Conventional,PITHD1,-0.0110494439
Conventional,PKD1,0.1618617608
Conventional,PKLR,0.1197599368
Conventional,PKN3,-0.0566611342
Conventional,PLA2G10,-0.0285517919
Conventional,PLA2G15,-0.15962508
Conventional,PLA2G1B,-0.0122105678
Conventional,PLA2G2A,0.000594944
Conventional,PLA2G7,-0.0623820385
Conventional,PLAT,0.2252181761
Conventional,PLAU,0.2067999491
Conventional,PLAUR,-0.2120960445
Conventional,PLB1,-0.056710225
Conventional,PLCB1,-0.0726662551
Conventional,PLCB2,-0.0125445205
Conventional,PLEKHO1,0.0610491274
Conventional,PLG,-0.3924299231
Conventional,PLIN1,0.0305888752
Conventional,PLPBP,-0.0445174364
Conventional,PLSCR3,0.0913213491
Conventional,PLTP,-0.1003982413
Conventional,PLXDC1,0.0274828545
Conventional,PLXNA4,0.0223263305
Conventional,PLXNB3,0.2858313821
Conventional,PM20D1,0.0132174793
Conventional,PMCH,-0.0202419989
Conventional,PMM2,0.0069818939
Conventional,PMS1,-0.0053466488
Conventional,PMVK,0.0329163621
Conventional,PNLIPRP1,-0.0741079505
Conventional,PNLIPRP2,0.0042833199
Conventional,PNMA2,0.0022946777
Conventional,PNPT1,-0.0222190429
Conventional,PODXL2,-1.1572940599
Conventional,POF1B,0.019363511
Conventional,POLR2A,-0.082398773
Conventional,POLR2F,-0.0115769475
Conventional,POMC,0.1732757448
Conventional,PON1,-0.0204315217
Conventional,PON2,-0.0130737877
Conventional,PON3,-0.0523095513
Conventional,POSTN,-0.1964745705
Conventional,PPBP,-0.1108953106
Conventional,PPCDC,-0.0109365754
Conventional,PPIB,-0.1129475131
Conventional,PPIF,0.0282756119
Conventional,PPL,-0.1451455229
Conventional,PPM1B,0.0121812769
Conventional,PPME1,-0.0879770449
Conventional,PPP1CC,0.0102909747
Conventional,PPP1R12A,-0.0839481672
Conventional,PPP1R14A,-0.0467235914
Conventional,PPP1R2,0.0511734486
Conventional,PPP1R9B,0.0816522823
Conventional,PPP2R5A,0.086722747
Conventional,PPP3R1,-0.027333395
Conventional,PPY,0.1082946616
Conventional,PRAME,0.0714612903
Conventional,PRAP1,-0.2190491418
Conventional,PRC1,-0.018288109
Conventional,PRDX1,-0.0462735505
Conventional,PRDX3,-0.0673935609
Conventional,PRDX5,0.0040017168
Conventional,PRDX6,0.0663472044
Conventional,PRELP,0.2002374512
Conventional,PRG2,0.0052491734
Conventional,PRG3,-0.0456036056
Conventional,PRKAB1,-0.0229479618
Conventional,PRKAR1A,0.0114571693
Conventional,PRKD2,-0.0051901804
Conventional,PRKG1,0.0814403795
Conventional,PRL,-0.0928196363
Conventional,PRND,-0.1953714072
Conventional,PROCR,-0.0236879125
Conventional,PROK1,-0.2480271525
Conventional,PROS1,0.0746514905
Conventional,PRR4,-0.0424060131
Conventional,PRRT3,-0.2611424762
Conventional,PRSS2,0.0383243655
Conventional,PRSS22,-0.0759953583
Conventional,PRSS27,-0.0221269352
Conventional,PRTG,-0.2934203037
Conventional,PRUNE2,-0.0338498288
Conventional,PSAP,-0.1590788003
Conventional,PSCA,0.0017188127
Conventional,PSG1,0.0077247355
Conventional,PSIP1,-0.0016844402
Conventional,PSMC3,-0.0458592233
Conventional,PSMD1,-0.0189562109
Conventional,PSMD5,0.0473875226
Conventional,PSMD9,-0.0606515551
Conventional,PSME2,-0.0150413324
Conventional,PSMG3,-0.0854933967
Conventional,PSMG4,0.1400160577
Conventional,PSPN,-0.1331657579
Conventional,PTGDS,0.5700923552
Conventional,PTGES2,-0.0060016932
Conventional,PTH,0.0042380995
Conventional,PTH1R,-0.0234368818
Conventional,PTK7,-0.1477829188
Conventional,PTN,0.2061148009
Conventional,PTPN1,-0.0497047869
Conventional,PTPN9,-0.0308414713
Conventional,PTPRB,-0.2475266146
Conventional,PTPRC,0.0644470934
Conventional,PTPRF,0.0875045326
Conventional,PTPRH,-0.0142295365
Conventional,PTPRK,0.0173085355
Conventional,PTPRM,0.12475956
Conventional,PTPRN2,-0.6240182323
Conventional,PTPRR,-1.1188115352
Conventional,PTPRZ1,0.6064130122
Conventional,PTRHD1,0.1252140384
Conventional,PTS,0.0153799536
Conventional,PTTG1,-0.0507461302
Conventional,PTX3,-0.215255345
Conventional,PVALB,-0.0298848299
Conventional,PVR,-0.0415915328
Conventional,PXDNL,-0.082304236
Conventional,PYDC1,0.0351350058
Conventional,PYY,-0.0134616129
Conventional,PZP,-0.1480841475
Conventional,QDPR,0.0456901844
Conventional,QPCT,-0.0517044777
Conventional,QSOX1,-0.0208007913
Conventional,RAB10,-0.0179385568
Conventional,RAB11FIP3,0.0426380868
Conventional,RAB27B,-0.1300392979
Conventional,RAB2B,-0.0224304289
Conventional,RAB37,-0.0111060964
Conventional,RAB39B,0.0365819701
Conventional,RAB3GAP1,-0.0094472245
Conventional,RAB6A,0.0035671565
Conventional,RAB6B,0.0148427062
Conventional,RABEP1,0.0288786947
Conventional,RABEPK,-0.0156999348
Conventional,RABGAP1L,-0.0006330692
Conventional,RAC3,-0.0087466758
Conventional,RAD23B,-0.0357542894
Conventional,RAD51,-0.0111612787
Conventional,RALB,0.0089556515
Conventional,RALY,0.0086436969
Conventional,RANGAP1,0.0115054301
Conventional,RAP1A,-0.0713931241
Conventional,RASGRF1,-0.0269112944
Conventional,RBFOX3,-0.0387684272
Conventional,RBKS,0.0618848458
Conventional,RBM17,0.0324735161
Conventional,RBM25,0.000145869
Conventional,RBP1,-0.0100795389
Conventional,RBP2,-0.1062275678
Conventional,RBP7,-0.1089709654
Conventional,RBPMS2,-0.0012704055
Conventional,RCC1,0.0496610593
Conventional,RCOR1,-0.0722760645
Conventional,RECK,-0.1370052464
Conventional,REEP4,-0.0170951444
Conventional,REG1A,-0.135348114
Conventional,REG1B,0.0597975039
Conventional,REG3A,0.0530483995
Conventional,REG3G,-0.0051169054
Conventional,REG4,0.0784419541
Conventional,RELB,0.0184862361
Conventional,RELT,-0.2200973122
Conventional,REN,0.0935411834
Conventional,REPS1,-0.024352837
Conventional,RET,-0.196903893
Conventional,RETN,-0.0113553568
Conventional,REXO2,-0.016427816
Conventional,RFC4,-0.0004076637
Conventional,RGL2,-0.0206604404
Conventional,RGMA,-0.1484458362
Conventional,RGMB,-0.4339348287
Conventional,RGS8,0.0134313536
Conventional,RHOC,-0.0670502121
Conventional,RICTOR,0.0187485033
Conventional,RILP,-0.1422772832
Conventional,RILPL2,-0.2019638775
Conventional,RIPK4,-0.0369624497
Conventional,RLN1,0.0335213845
Conventional,RLN2,-0.052648414
Conventional,RNASE10,-0.014778104
Conventional,RNASE3,-0.0226366197
Conventional,RNASE6,-0.0659376007
Conventional,RNASET2,-0.0597126423
Conventional,RNF149,-0.0113275526
Conventional,RNF31,-0.0562114443
Conventional,RNF4,0.0140031447
Conventional,RNF41,-0.0314822002
Conventional,RNF43,0.0026276186
Conventional,RNF5,0.0959975501
Conventional,ROBO1,-0.9707337047
Conventional,ROBO2,-0.333465021
Conventional,RP2,0.031111166
Conventional,RPA2,-0.0640363527
Conventional,RPL14,-0.0212158583
Conventional,RRAS,-0.0568519231
Conventional,RRM2,-0.1442218547
Conventional,RRM2B,0.0117466431
Conventional,RRP15,-0.0043758628
Conventional,RSPO1,0.1043040672
Conventional,RSPO3,0.0973732884
Conventional,RTKN2,-0.0141464076
Conventional,RTN4IP1,0.0116503172
Conventional,S100A11,0.0972417126
Conventional,S100A12,-0.0064812204
Conventional,S100A13,0.1424107992
Conventional,S100A14,0.0617528406
Conventional,S100A3,-0.0143711553
Conventional,S100A4,-0.0456266349
Conventional,S100G,0.2234568226
Conventional,S100P,-0.1421987693
Conventional,SAG,-0.0425991
Conventional,SAMD9L,0.021061117
Conventional,SAP18,0.0370136846
Conventional,SARG,-0.1770271135
Conventional,SART1,-0.0059061481
Conventional,SAT1,0.0321481584
Conventional,SAT2,-0.0752005427
Conventional,SATB1,0.0090736428
Conventional,SBSN,-0.1986642787
Conventional,SCAMP3,0.1461566368
Conventional,SCARA5,-0.0262151245
Conventional,SCARB2,-0.0093039819
Conventional,SCARF1,-0.0224867823
Conventional,SCARF2,1.214412913
Conventional,SCG2,-0.5410959272
Conventional,SCG3,-0.1953571097
Conventional,SCGB1A1,0.1618091558
Conventional,SCGB2A2,-0.0642556027
Conventional,SCGB3A2,0.0484057116
Conventional,SCGN,-0.1195596103
Conventional,SCIN,-0.0002025167
Conventional,SCLY,-0.2494520075
Conventional,SCN3A,-0.0034238092
Conventional,SCN3B,0.0192323786
Conventional,SCP2,0.0047100548
Conventional,SCPEP1,-0.0111062446
Conventional,SCRG1,0.0487266201
Conventional,SCRN1,0.100849163
Conventional,SCT,-0.0836493952
Conventional,SDC1,-0.0802899283
Conventional,SDC4,0.0139267574
Conventional,SDCCAG8,-0.0942756837
Conventional,SDHB,0.0173983781
Conventional,SDK2,-0.1832784273
Conventional,SEC31A,-0.045910763
Conventional,SEL1L,-0.0255877948
Conventional,SELE,-0.1004034391
Conventional,SELENOP,0.2415382895
Conventional,SELP,0.1341454247
Conventional,SELPLG,0.0699611402
Conventional,SEMA3G,-0.1592927524
Conventional,SEMA4C,0.0255302796
Conventional,SEMA4D,0.0825107047
Conventional,SEMA6C,-0.0450099487
Conventional,SEMA7A,0.3375352799
Conventional,SEPTIN3,0.0833670779
Conventional,SEPTIN7,-0.0075290534
Conventional,SERPINA12,0.0050972296
Conventional,SERPINA3,0.0214813028
Conventional,SERPINA5,0.1920337638
Conventional,SERPINA6,-0.2604808772
Conventional,SERPINA9,0.0335219885
Conventional,SERPINB1,-0.0091101105
Conventional,SERPINB5,-0.0080320398
Conventional,SERPINB6,7.3815e-05
Conventional,SERPINB8,-0.0499423848
Conventional,SERPINB9,-0.0234541701
Conventional,SERPIND1,-0.071436123
Conventional,SERPINE1,0.0377174569
Conventional,SERPINE2,-0.1043726767
Conventional,SERPINF1,-0.1231939367
Conventional,SERPING1,0.0646929187
Conventional,SERPINH1,-0.0280771351
Conventional,SESTD1,0.0189355973
Conventional,SEZ6L,-0.0150710817
Conventional,SEZ6L2,-0.0247346632
Conventional,SFRP1,0.0182207807
Conventional,SFRP4,-0.2575928043
Conventional,SFTPA1,-0.0358676784
Conventional,SFTPA2,-0.0001172829
Conventional,SFTPD,0.0368952867
Conventional,SGSH,-0.0414627281
Conventional,SH2B3,0.0053842009
Conventional,SH2D1A,0.0297849826
Conventional,SH3BGRL2,0.0183966935
Conventional,SH3BP1,-0.0448203984
Conventional,SH3GLB2,-0.0965683524
Conventional,SHBG,0.1455005827
Conventional,SHC1,0.0046900637
Conventional,SHD,-0.0154891697
Conventional,SHH,-0.0531272495
Conventional,SHISA5,0.0351511781
Conventional,SHMT1,-0.0015131507
Conventional,SHPK,0.0725367571
Conventional,SIAE,-0.0813466864
Conventional,SIGLEC10,0.1262830611
Conventional,SIGLEC15,-0.0034618183
Conventional,SIGLEC5,0.0159805214
Conventional,SIGLEC6,0.2585081939
Conventional,SIGLEC7,0.2023605151
Conventional,SIGLEC8,-0.0390752253
Conventional,SIGLEC9,-0.001466099
Conventional,SIL1,-0.0476522566
Conventional,SIRPA,0.0005081228
Conventional,SIRPB1,0.0094787355
Conventional,SIRT1,-0.1312477565
Conventional,SIRT2,-0.1461248008
Conventional,SIRT5,0.0219626322
Conventional,SIT1,0.0096312986
Conventional,SKAP2,0.083319522
Conventional,SLA2,-0.0631270638
Conventional,SLAMF1,-0.0132396098
Conventional,SLAMF6,-0.0666928156
Conventional,SLAMF7,-0.1020176405
Conventional,SLAMF8,-0.0222790802
Conventional,SLC12A2,-0.0637739499
Conventional,SLC13A1,0.0010496946
Conventional,SLC1A4,-0.0319740535
Conventional,SLC27A4,-0.0297989537
Conventional,SLC28A1,0.0014309889
Conventional,SLC39A14,-0.0724270925
Conventional,SLC39A5,0.1299819658
Conventional,SLC44A4,0.0190948983
Conventional,SLC4A1,0.0261989541
Conventional,SLC51B,0.0005978215
Conventional,SLC9A3R2,-0.0489987554
Conventional,SLIRP,-0.046423516
Conventional,SLIT2,0.0275222669
Conventional,SLITRK2,0.1424958513
Conventional,SLITRK6,-0.1012862932
Conventional,SLMAP,0.0830090561
Conventional,SLURP1,-0.0251076455
Conventional,SMAD1,0.0655050085
Conventional,SMAD3,0.0628909833
Conventional,SMAD5,0.1175227201
Conventional,SMARCA2,0.025529464
Conventional,SMNDC1,-0.0423375377
Conventional,SMOC2,-0.1661795817
Conventional,SMPD1,-0.0725099798
Conventional,SMPD3,0.0482685249
Conventional,SMPDL3A,0.0066862857
Conventional,SMPDL3B,-0.0092481442
Conventional,SMS,-0.0261569696
Conventional,SNAP23,0.0246831347
Conventional,SNAP25,-0.1513316414
Conventional,SNAP29,-0.1272369096
Conventional,SNCA,-0.0441339863
Conventional,SNCG,0.0714578276
Conventional,SNX18,-0.0144336271
Conventional,SNX2,-0.0540027315
Conventional,SNX9,-0.0249402354
Conventional,SOD2,-0.3515125728
Conventional,SOD3,-0.0309347252
Conventional,SORBS1,0.0114433891
Conventional,SORCS2,0.2464012353
Conventional,SORD,-0.0152826163
Conventional,SORT1,0.0504156419
Conventional,SOST,-0.0448456864
Conventional,SOWAHA,0.0279634461
Conventional,SOX9,-0.0639628177
Conventional,SPACA5_SPACA5B,-0.001913028
Conventional,SPAG1,-0.0357322213
Conventional,SPARCL1,0.0695183254
Conventional,SPESP1,-0.1337204351
Conventional,SPINK1,-0.3130899321
Conventional,SPINK2,-0.1238056027
Conventional,SPINK4,0.0272760316
Conventional,SPINK5,0.0709327385
Conventional,SPINK6,0.0669809666
Conventional,SPINT1,-0.3842911655
Conventional,SPINT2,-0.0262072085
Conventional,SPINT3,-0.0637149513
Conventional,SPOCK1,0.1686197681
Conventional,SPON1,-0.1899077018
Conventional,SPON2,-0.1917580589
Conventional,SPP1,-0.3024082742
Conventional,SPRR1B,-0.0370421896
Conventional,SPRR3,-0.0359208754
Conventional,SPRY2,-0.1165451272
Conventional,SPTBN2,0.0295154536
Conventional,SPTLC1,-0.0977836123
Conventional,SRC,-0.0882580298
Conventional,SRP14,0.0234653389
Conventional,SRPK2,0.1177345822
Conventional,SRPX,0.3665120735
Conventional,SSB,0.0751305611
Conventional,SSBP1,0.0517886974
Conventional,SSC4D,-0.0830770825
Conventional,SSC5D,0.1743921903
Conventional,ST3GAL1,-0.0888215343
Conventional,ST6GAL1,-0.2656020074
Conventional,ST8SIA1,0.0220439351
Conventional,STAB2,0.1398701045
Conventional,STAT2,0.0082546653
Conventional,STC1,-0.0090171007
Conventional,STC2,-0.1917258585
Conventional,STEAP4,-8.39874e-05
Conventional,STIP1,-0.1616909001
Conventional,STK11,-0.1140981339
Conventional,STK24,0.018097907
Conventional,STK4,-0.0024877484
Conventional,STOML2,-0.0148544385
Conventional,STX16,-0.0238478576
Conventional,STX1B,-0.0380471014
Conventional,STX3,0.0276862659
Conventional,STX4,0.0067309212
Conventional,STX6,0.0188142354
Conventional,STX7,0.1314917098
Conventional,STXBP1,-0.0503705781
Conventional,STXBP3,0.0727105083
Conventional,SUGP1,0.0218497556
Conventional,SULT1A1,-0.032955126
Conventional,SULT2A1,0.0276183496
Conventional,SUMF1,-0.0184583218
Conventional,SUMF2,0.0001267207
Conventional,SUOX,0.0697960274
Conventional,SUSD2,0.2718621601
Conventional,SUSD4,0.0112479728
Conventional,SUSD5,0.87223445
Conventional,SV2A,0.0054113184
Conventional,SWAP70,-0.0034529358
Conventional,SYT1,0.0291268096
Conventional,TACC3,0.0077327055
Conventional,TADA3,-0.0431349073
Conventional,TAFA5,-0.3541430156
Conventional,TAGLN3,-0.0029410229
Conventional,TANK,-0.0127424891
Conventional,TARS1,-0.0749514564
Conventional,TBC1D5,0.0309647105
Conventional,TBCB,0.0400402929
Conventional,TBCC,-0.0627200768
Conventional,TBR1,0.0389313514
Conventional,TCL1B,-0.0017452875
Conventional,TCN2,-0.0621370767
Conventional,TCOF1,-0.2790940761
Conventional,TCP11,0.0051175616
Conventional,TCTN3,-0.0742006255
Conventional,TDGF1,0.0020648006
Conventional,TDO2,-0.0609609087
Conventional,TDP1,0.0613769662
Conventional,TDRKH,-0.0322443516
Conventional,TEK,-0.0147245317
Conventional,TERF1,0.0953092235
Conventional,TET2,-0.0087792447
Conventional,TEX101,-0.0200386349
Conventional,TEX33,-0.0399315357
Conventional,TF,0.0148664725
Conventional,TFAP2A,0.0108649136
Conventional,TFF1,0.1281135245
Conventional,TFF2,0.0471092297
Conventional,TFPI,0.0388506022
Conventional,TFPI2,-0.0333370838
Conventional,TFRC,-0.1076709084
Conventional,TG,-0.0318395396
Conventional,TGFB1,0.0174274171
Conventional,TGFB2,-0.0104831344
Conventional,TGFBR2,0.2944517713
Conventional,TGFBR3,-0.1697655209
Conventional,TGM2,-0.1414233513
Conventional,THAP12,-0.0278793048
Conventional,THBS2,-0.4719653541
Conventional,THBS4,-0.2210481454
Conventional,THOP1,-0.0454910094
Conventional,THPO,-0.0497185391
Conventional,THRAP3,-0.0018401948
Conventional,THSD1,-0.0611043934
Conventional,THTPA,0.0084090734
Conventional,THY1,-0.0009506657
Conventional,TIA1,-0.0241753151
Conventional,TIGAR,0.035382837
Conventional,TIGIT,-0.0158809594
